symbol,date,score,score_bucket,trend_score,trend_bucket,momentum_score,momentum_bucket,volume_score,volume_bucket,risk_score,risk_bucket,sr_score,sr_bucket,formation_score,formation_bucket,dist_ema9,dist_ema21,dist_ema50,dist_ema200,overextension_ema50,overextension_ema200,ema50_distance_bucket,ema200_distance_bucket,entry_price,stop_price,potential_pct,stop_distance_pct,rr_ratio,return_5d,benchmark_5d,relative_5d,return_10d,benchmark_10d,relative_10d,return_20d,benchmark_20d,relative_20d,target_3_outcome,target_3_pnl,target_5_outcome,target_5_pnl,target_8_outcome,target_8_pnl
AGHOL,2025-10-08,61,<70,0,Düşük,10,Düşük,14,Yüksek,10,Orta,20,Yüksek,7,Orta,-1.321203082136641,-3.876052702102061,-6.348492397688241,-10.828773670723699,6.348492397688241,10.828773670723699,5-10%,10-15%,25.459999084472656,23.82026689665095,14.611160072554167,6.440425164122391,2.2686639003195634,-2.7494064444712807,-2.4470961126130324,-0.3023103318582483,0.5498872821344805,-1.6379248187983593,2.18781210093284,3.9277299134306416,3.228300593712128,0.6994293197185137,TARGET,3.0,TIMEOUT,3.9277299134306416,TIMEOUT,3.9277299134306416
AGHOL,2025-10-15,54,<70,0,Düşük,10,Düşük,14,Yüksek,10,Orta,20,Yüksek,0,Düşük,-1.5747305718595186,-4.317568896588178,-7.510918694922338,-12.736856777356778,7.510918694922338,12.736856777356778,5-10%,10-15%,24.760000228881836,23.10223799355035,17.85137332566799,6.695323990335643,2.666244882463572,3.3925692440343935,1.7404636421427766,1.652105601891617,3.4733465363558285,4.49820658758784,-1.0248600512320118,6.21970514516533,2.485823750748491,3.733881394416839,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-10-22,60,<70,3,Düşük,19,Orta,14,Yüksek,10,Orta,14,Yüksek,0,Düşük,1.689096043128762,0.03321412893371253,-3.2762427272519155,-9.26281511247511,3.2762427272519155,9.26281511247511,2-5%,5-10%,25.600000381469727,23.831597854478606,9.765624854480851,6.907822268124493,1.4137052858964574,0.07812678697516343,2.158687105532326,-2.0805603185571626,3.359369883546682,4.383360279792715,-1.0239903962460328,6.7968740046490135,3.501035957344352,3.2958380473046613,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-10-30,41,<70,3,Düşük,14,Orta,5,Düşük,10,Orta,9,Orta,0,Düşük,0.4298976913170356,-0.018195449633717,-2.675883505061491,-8.792506239213454,2.675883505061491,8.792506239213454,2-5%,5-10%,25.6200008392334,23.966695128654813,3.6690031066256243,6.453183670653057,0.5685570555369494,3.2786815680072876,0.9278567624071458,2.350824805600142,2.654170084123601,-3.1253738378981906,5.779543922021792,12.8024928643797,-0.23697762384359478,13.039470488223294,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-11-06,62,<70,14,Orta,17,Orta,10,Orta,10,Orta,4,Düşük,7,Orta,2.3144337414636906,2.7149754707758103,0.7661564709065855,-5.451096726814889,0.7661564709065855,5.451096726814889,<2%,5-10%,26.459999084472656,24.86276694836027,0.90703585325381,6.03640283967235,0.15026098776784802,-0.604685763220608,-2.708594357865348,2.1039085946447402,3.3257789061362417,0.5052880709643462,2.8204908351718956,5.895697004035275,-0.054922422078813676,5.9506194261140894,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-11-13,56,<70,14,Orta,20,Orta,0,Düşük,10,Orta,12,Orta,0,Düşük,0.21493497851973867,1.070671681525096,0.01972367959811705,-5.7726942508506776,0.01972367959811705,5.7726942508506776,<2%,5-10%,26.299999237060547,24.636970030829385,6.235746557308141,6.323305150091831,0.9861530337844887,3.9543762193796197,3.9183394602060746,0.036036759173545097,9.88593329617267,3.594648699723651,6.291284596449019,12.547533232468675,6.32234482951125,6.225188402957425,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-11-20,62,<70,14,Orta,27,Yüksek,5,Düşük,10,Orta,6,Düşük,0,Düşük,2.2094362204685556,3.6881345681550126,3.53748786050202,-1.8719811722303965,3.53748786050202,1.8719811722303965,2-5%,<2%,27.34000015258789,25.729937331286738,2.1945880692064774,5.889037353018269,0.3726565035424168,5.705923398814319,0.20690117612348624,5.499022222690833,2.487199346673797,-0.04028591736290853,2.527485264036706,10.021944973759654,3.7737158081546354,6.248229165605018,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-11-27,58,<70,22,Yüksek,18,Orta,5,Düşük,10,Orta,0,Düşük,3,Düşük,3.8946538127691213,6.749428819624787,8.130120129874415,3.6748881324232605,8.130120129874415,3.6748881324232605,5-10%,2-5%,28.899999618530273,27.13020315480252,1.4532874804076024,6.123863277122625,0.23731546813541007,-3.044979835232795,0.18167124824679404,-3.226651083479589,2.422148000620119,3.0737610356882974,-0.6516130350681784,-2.0069201777226557,3.630709976614363,-5.637630154337019,TARGET,3.0,TARGET,5.0,TIMEOUT,-2.0069201777226557
AGHOL,2025-12-04,61,<70,22,Yüksek,20,Orta,0,Düşük,10,Orta,9,Orta,0,Düşük,-0.2866913325332567,1.8223779813700256,3.7649380487304622,0.451888522314562,3.7649380487304622,0.451888522314562,2-5%,<2%,28.020000457763672,26.302762752647393,4.639540384805198,6.12861412227591,0.7570292879007803,5.638829043160399,2.0558878268863507,3.5829412162740484,7.351889479971819,2.977080937558166,4.3748085424136525,4.710919604779944,6.310296570719734,-1.5993769659397898,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2025-12-11,65,<70,22,Yüksek,13,Orta,17,Yüksek,10,Orta,0,Düşük,3,Düşük,3.3578504323193474,5.666111769150746,8.31794547188017,5.953890891452681,8.31794547188017,5.953890891452681,5-10%,5-10%,29.600000381469727,27.986512813942653,0.5405400180747055,5.450971441666445,0.09916397909240453,1.6216200542241166,0.2104073368971898,1.4112127173269269,-4.3243265883429425,-0.14940293648212505,-4.1749236518608175,5.608107520334044,8.341216449846069,-2.733108929512025,STOP,-5.450971441666445,STOP,-5.450971441666445,STOP,-5.450971441666445
AGHOL,2025-12-18,60,<70,22,Yüksek,18,Orta,5,Düşük,15,Yüksek,0,Düşük,0,Düşük,1.8999257292730416,4.651802567906163,8.202395467842647,7.298166686029283,8.202395467842647,7.298166686029283,5-10%,5-10%,30.079999923706055,28.579265927409843,1.19681054276814,4.989142287575218,0.2398830247332561,-5.851064605538045,-0.41880106828713287,-5.432263537250912,-2.4601056283080975,3.1749494967585106,-5.635055125066608,13.896271304618224,12.396511621299133,1.4997596833190912,STOP,-4.989142287575218,STOP,-4.989142287575218,STOP,-4.989142287575218
AGHOL,2025-12-25,54,<70,19,Orta,7,Düşük,0,Düşük,10,Orta,18,Yüksek,0,Düşük,-2.3462706466793475,-1.5979275760912588,1.1563469443948298,0.866742964511388,1.1563469443948298,0.866742964511388,<2%,<2%,28.31999969482422,26.81129944491224,7.485878750277145,5.32733144833935,1.405183593863052,3.6016965704631976,1.8062047824099783,1.7954917880532193,10.381357929869377,8.026983089137955,2.3543748407314222,14.689265156215356,15.036653084276933,-0.34738792806157726,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-01-02,84,80-89,27,Yüksek,20,Orta,5,Düşük,10,Orta,12,Orta,10,Orta,1.8718097598632946,2.1397538744114613,4.386313489320353,4.406029580425587,4.386313489320353,4.406029580425587,2-5%,2-5%,29.34000015258789,27.829529925512794,3.7491492015984287,5.148160256372281,0.728250290374666,6.543967506164429,4.264228337036404,2.2797391691280247,16.768909827396,8.259271919330029,8.509637908065972,19.291069590921175,18.255852031169887,1.0352175597512883,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-01-09,65,<70,30,Yüksek,10,Düşük,5,Düşük,10,Orta,0,Düşük,10,Orta,3.7801161324427577,6.088737532852987,9.429396191448188,10.754471889299797,9.429396191448188,10.754471889299797,5-10%,10-15%,31.260000228881836,29.684274043584225,0.9596904506205687,5.040710728599937,0.1903879239043586,9.596922810894927,3.375821734388989,6.2211010765059385,3.902748894503547,6.021317380825354,-2.118568486321807,11.64427789617861,10.34043979100982,1.30383810516879,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-01-16,74,70-79,30,Yüksek,10,Düşük,14,Yüksek,10,Orta,0,Düşük,10,Orta,7.1987783562213385,11.677105862012988,16.95397154283946,20.48683068806894,16.95397154283946,20.48683068806894,15%+,15%+,34.2599983215332,32.448941952303976,0.0,5.286212661869678,0.0,-5.195560030655648,1.9203146964305549,-7.115874727086203,2.1599583033303555,8.55356082688249,-6.3936025235521345,4.962057344500695,11.23949639378421,-6.277439049283514,STOP,-5.286212661869678,STOP,-5.286212661869678,STOP,-5.286212661869678
AGHOL,2026-01-23,70,70-79,30,Yüksek,17,Orta,5,Düşük,10,Orta,8,Orta,0,Düşük,0.44164402931738983,3.470953280878043,8.669375003973352,13.418859995334687,8.669375003973352,13.418859995334687,5-10%,10-15%,32.47999954223633,30.678019256102818,5.788180710010538,5.547968939439952,1.0432972450265439,7.758622208373849,5.016202179484947,2.742420028888902,7.45074512853874,2.6158636474968975,4.834881481041842,7.758622208373849,5.7432085169549465,2.0154136914189023,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-01-30,70,70-79,30,Yüksek,10,Düşük,17,Yüksek,10,Orta,0,Düşük,3,Düşük,4.837509611834917,8.402959769426326,14.458159548965815,21.181442168808452,14.458159548965815,21.181442168808452,10-15%,15%+,35.0,33.119314211391334,0.7999965122767858,5.373387967453332,0.1488812118392294,-0.28570992606026785,-0.726818882607738,0.4411089565474701,2.742854527064732,4.1090976823471115,-1.3662431552823793,-3.4857177734375,0.7106659179759196,-4.19638369141342,TARGET,3.0,TARGET,5.0,STOP,-5.373387967453332
AGHOL,2026-02-06,75,70-79,30,Yüksek,18,Orta,5,Düşük,10,Orta,2,Düşük,10,Orta,1.7334449672715109,5.063937548992911,11.38541179667017,19.653051998915455,11.38541179667017,19.653051998915455,10-15%,15%+,34.900001525878906,32.88210869421989,1.776501159820943,5.781927631615487,0.30725067365199515,3.037242155441583,2.4735503745027883,0.5636917809387949,0.2865285666160882,0.6915482718279538,-0.40501970521186553,-14.957022901080421,-7.555790817021419,-7.401232084059002,TARGET,3.0,TARGET,5.0,STOP,-5.781927631615487
AGHOL,2026-02-13,70,70-79,30,Yüksek,13,Orta,12,Orta,10,Orta,5,Düşük,0,Düşük,2.2211782513493827,5.421003926673136,12.026578509740006,21.983864403849385,12.026578509740006,21.983864403849385,10-15%,15%+,35.959999084472656,33.69959448502983,4.449394687301958,6.285886142913892,0.7078388927419217,-2.669630447480125,-2.8258018231827506,0.15617137570262551,-6.062292437924712,-4.3342423163286705,-1.7280501215960413,-19.521687233429986,-8.692191606559852,-10.829495626870134,STOP,-6.285886142913892,STOP,-6.285886142913892,STOP,-6.285886142913892
AGHOL,2026-02-20,74,70-79,27,Yüksek,10,Düşük,5,Düşük,10,Orta,12,Orta,10,Orta,-0.925270873285072,1.0555560351740543,6.961353588320751,17.545540000000003,6.961353588320751,17.545540000000003,5-10%,15%+,35.0,32.76205385843567,7.314289637974331,6.394131833040941,1.1439066051435756,-3.4857177734375,-2.4456529854024334,-1.0400647880350666,-15.199999128069198,-9.023804895570102,-6.176194232499096,-17.714287894112722,-6.354139169443041,-11.360148724669681,STOP,-6.394131833040941,STOP,-6.394131833040941,STOP,-6.394131833040941
AGHOL,2026-02-27,79,70-79,27,Yüksek,17,Orta,5,Düşük,10,Orta,20,Yüksek,0,Düşük,-2.0897876968332576,-1.9854908683143664,2.3799319566768866,12.623141262337182,2.3799319566768866,12.623141262337182,2-5%,10-15%,33.779998779296875,31.638962668865776,11.190061369424422,6.338176991715285,1.7655015604725302,-12.137355305749464,-4.147939292502938,-7.989416013246526,-14.32800005962582,-1.8993885435811417,-12.428611516044679,-20.18946104581883,-5.394713023189042,-14.79474802262979,STOP,-6.338176991715285,STOP,-6.338176991715285,STOP,-6.338176991715285
AGHOL,2026-03-06,50,<70,16,Orta,0,Düşük,9,Orta,5,Düşük,20,Yüksek,0,Düşük,-7.452696413707903,-10.512589384522114,-9.10502399677435,-1.2316118485377885,9.10502399677435,1.2316118485377885,5-10%,<2%,29.68000030517578,27.192452933352257,26.54986855489038,8.381224212419331,3.167779298345065,-2.4932606587241795,3.0774711905605416,-5.570731849284721,-2.9649631370178064,3.6702896812509844,-6.635252818268791,-5.053908303829838,3.230198430857345,-8.284106734687182,STOP,-8.381224212419331,STOP,-8.381224212419331,STOP,-8.381224212419331
AGHOL,2026-03-13,30,<70,8,Düşük,0,Düşük,0,Düşük,5,Düşük,17,Yüksek,0,Düşük,-4.187156892210771,-8.739273167823045,-9.710374681126009,-3.583989017624102,9.710374681126009,3.583989017624102,5-10%,2-5%,28.940000534057617,26.526631343703563,26.883208510966433,8.339216122383672,3.2237092931082554,-0.4837639751675603,1.6323600670834142,-2.1161240422509744,-6.841746416883527,-2.5492586824459864,-4.292487734437541,3.731858686163715,8.5037068704122,-4.771848184248485,TARGET,3.0,TARGET,5.0,TIMEOUT,3.731858686163715
AGHOL,2026-03-23,60,<70,8,Düşük,10,Düşük,15,Yüksek,10,Orta,17,Yüksek,0,Düşük,-1.9855920178200104,-6.1087600763157575,-8.552154627377565,-3.886352547136814,8.552154627377565,3.886352547136814,5-10%,2-5%,28.799999237060547,26.501122053288164,24.027785301944554,7.982212655110531,3.010166020390475,-6.388889587955729,-2.3495367442000976,-4.039352843755632,-2.1527741260733637,1.4083278419851175,-3.5611019680584812,9.375002897448088,12.023790597427217,-2.6487876999791293,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-03-30,38,<70,8,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,-3.6638158745590266,-8.34722487397498,-12.316481255654468,-9.648051428277313,12.316481255654468,9.648051428277313,10-15%,5-10%,26.959999084472656,24.938301249689918,22.551936340963767,7.498879463787206,3.0073741616823138,4.525227233430332,2.511920918516926,2.013306314913406,11.35015384719873,9.90931123446173,1.4408426127369989,11.795253758028764,12.02642330300602,-0.23116954497725573,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-04-06,62,<70,11,Orta,17,Orta,9,Orta,10,Orta,15,Yüksek,0,Düşük,0.789148648583635,-2.3094089050229636,-6.78328005292491,-5.257747180036955,6.78328005292491,5.257747180036955,5-10%,5-10%,28.18000030517578,26.415413880926007,7.948899030731189,6.261839620795445,1.269419134328042,6.529453983894884,8.798449301897152,-2.2689953180022684,11.781404041413154,12.098353365753411,-0.316949324340257,21.29169600788822,15.445462184124542,5.8462338237636775,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-04-13,59,<70,11,Orta,17,Orta,12,Orta,10,Orta,2,Düşük,7,Orta,3.253228438387697,3.224445213573584,-0.1993868987277209,0.9918028543792328,0.1993868987277209,0.9918028543792328,<2%,<2%,30.020000457763672,27.97330820000171,2.931376240332532,6.817762247011068,0.4299616405100747,4.930045035537551,1.9905380252688347,2.9395070102687164,0.39972994688523367,0.8949290083725886,-0.49519906148735493,22.584938960397167,2.790411339352198,19.79452762104497,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-04-20,69,<70,22,Yüksek,20,Orta,5,Düşük,10,Orta,2,Düşük,10,Orta,2.903951185815728,5.262270295267615,3.9677916487621303,5.703097422193929,3.9677916487621303,5.703097422193929,2-5%,5-10%,31.5,29.5066423652467,2.031744094122024,6.328119475407297,0.321066013689834,-4.317462255084326,-0.32069079597647077,-3.996771459107855,8.507937476748511,3.7703297666301414,4.73760771011837,2.2857181609623014,-8.427591351056119,10.71330951201842,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-04-28,58,<70,16,Orta,17,Orta,0,Düşük,10,Orta,8,Orta,7,Orta,-2.139803311851627,-0.624229443905823,-0.9582426767933548,0.9313637150451417,0.9582426767933548,0.9313637150451417,<2%,<2%,30.139999389648438,28.153463784454736,7.830128261920613,6.59102735707412,1.1879981431903135,13.404117443064315,4.235844562575927,9.168272880488388,22.09688116217906,2.0075171946906476,20.08936396748841,11.479758309686597,-0.7756162899346277,12.255374599621224,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-05-06,73,70-79,30,Yüksek,13,Orta,17,Yüksek,10,Orta,0,Düşük,3,Düşük,6.416805184535253,9.663155192087359,10.985790224011433,13.98903567950792,10.985790224011433,13.98903567950792,10-15%,10-15%,34.18000030517578,32.01331579936731,1.2872984867772415,6.339041797727468,0.2030746172455804,7.665298152405302,-2.9374401469697267,10.602738299375028,-5.734344841933367,-12.475811243321735,6.741466401388368,-3.744876441978991,-8.63280274278733,4.887926300808339,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-05-13,64,<70,30,Yüksek,10,Düşük,14,Yüksek,10,Orta,0,Düşük,0,Düşük,6.015166543300354,11.626720495659953,16.015565756489426,21.56191380844027,16.015565756489426,21.56191380844027,15%+,15%+,36.79999923706055,34.38551500534753,0.9782625484106343,6.561098591766925,0.14910041888993852,-12.445647041603731,-10.111506449012024,-2.334140592591707,-8.695654427396825,-3.0352277210992433,-5.6604267062975815,-12.336959265355633,-1.0351907783405805,-11.301768487015053,STOP,-6.561098591766925,STOP,-6.561098591766925,STOP,-6.561098591766925
AGHOL,2026-05-21,60,<70,24,Yüksek,7,Düşük,0,Düşük,5,Düşük,14,Yüksek,10,Orta,-6.163571787251184,-3.8669196459928714,-0.02981457853536147,5.696740503915372,0.02981457853536147,5.696740503915372,<2%,5-10%,32.220001220703125,29.41403057237313,17.256354276675648,8.708785046621928,1.9814881391944859,4.283045316991623,2.838892791640384,1.4441525253512388,2.1104912458502443,-0.48014805513905384,2.5906393009892983,6.579760557310438,5.296848276510286,1.2829122808001525,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-05-28,57,<70,27,Yüksek,10,Düşük,0,Düşük,10,Orta,10,Orta,0,Düşük,-0.9084909071532867,0.010643115001914921,3.3726947762399346,9.650823658849426,3.3726947762399346,9.650823658849426,2-5%,5-10%,33.599998474121094,31.153887972708652,12.440477663697635,7.280091108624452,1.7088354359961053,-2.083324345330935,-0.07151054208625218,-2.011813803244683,-3.9880958733375125,1.7111792177466434,-5.699275091084155,-3.7499951748618705,4.159369527145359,-7.909364702007229,TARGET,3.0,TIMEOUT,-3.7499951748618705,TIMEOUT,-3.7499951748618705
AGHOL,2026-06-04,71,70-79,27,Yüksek,7,Düşük,15,Yüksek,5,Düşük,17,Yüksek,0,Düşük,-2.4778240568981142,-2.1969660549128003,0.5314753865006068,6.839652860920485,0.5314753865006068,6.839652860920485,<2%,5-10%,32.900001525878906,30.26511793763912,14.83281771151104,8.008764334455144,1.8520731903294485,-1.9452984032304106,0.3600049947011526,-2.305303397931563,4.376895318914474,8.275037454910235,-3.8981421359957613,3.343460252595559,5.555635187427159,-2.2121749348315998,TARGET,3.0,TARGET,5.0,TIMEOUT,3.343460252595559
AGHOL,2026-06-11,51,<70,16,Orta,0,Düşük,5,Düşük,10,Orta,20,Yüksek,0,Düşük,-1.9395507925955309,-2.874638920345059,-1.3180138259486214,4.472700520218238,1.3180138259486214,4.472700520218238,<2%,2-5%,32.2599983215332,29.75715235111732,17.11097565085467,7.758357410531111,2.205489479980442,6.447619154605809,6.377303085877246,0.07031606872856244,0.2479908097245223,2.305124688363167,-2.057133878638645,-0.867944184330533,1.1974056794131362,-2.0653498637436694,TARGET,3.0,TARGET,5.0,TIMEOUT,-0.867944184330533
AGHOL,2026-06-18,97,90-99,30,Yüksek,30,Yüksek,14,Yüksek,10,Orta,6,Düşük,7,Orta,2.0622085482507915,2.499615749238083,4.312316198953074,10.672357470613935,4.312316198953074,10.672357470613935,2-5%,10-15%,34.34000015258789,31.919056193641968,2.6790860945176225,7.0499241356685864,0.3800163013049996,-5.824111797067881,-3.2216919156571313,-2.60241988141075,-0.9900994498460068,-1.896908615833588,0.9068091659875811,-1.2813005962547315,-5.113172422715396,3.831871826460664,STOP,-7.0499241356685864,STOP,-7.0499241356685864,STOP,-7.0499241356685864
AGHOL,2026-06-25,53,<70,16,Orta,0,Düşük,0,Düşük,10,Orta,20,Yüksek,7,Orta,-2.4464549893094767,-2.92585165958681,-1.833776719099748,3.8923557083377593,1.833776719099748,3.8923557083377593,<2%,2-5%,32.34000015258789,30.20939847917608,9.029060467433702,6.588131302903895,1.3705040249355538,5.132961779776844,1.2680397926299567,3.864921987146887,-1.1131744237878576,-1.1811658215987109,0.06799139781085328,4.823751904547169,-2.312593592370744,7.136345496917913,TARGET,3.0,TARGET,5.0,TARGET,8.0
AGHOL,2026-07-02,73,70-79,30,Yüksek,20,Orta,0,Düşük,10,Orta,6,Düşük,7,Orta,0.9946314668896503,1.4249326684711803,2.7009614983518455,8.7662394445747,2.7009614983518455,8.7662394445747,2-5%,5-10%,34.0,31.937445092165895,2.294114056755515,6.066337964217956,0.3781711586606701,-5.941177816951976,-2.1674445760715475,-3.7737332408804285,-0.2941131591796875,-3.029572749261206,2.7354595900815184,3.000001346363741,-6.657007991774548,9.65700933813829,STOP,-6.066337964217956,STOP,-6.066337964217956,STOP,-6.066337964217956
AKBNK,2024-08-07,33,<70,8,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,-7.13651061524866,-11.186540785182943,-11.22919936313494,9.06187133201177,11.22919936313494,9.06187133201177,10-15%,5-10%,55.70000076293945,50.12059473433576,26.75044435743617,10.016886808224257,2.670534754917367,0.8976660559270224,-2.64989463162846,3.5475606875554826,6.193897155626154,-1.9181085835767688,8.112005739202923,8.797123238895722,-1.6012298392087934,10.398353078104515,TARGET,3.0,TARGET,5.0,TARGET,8.0
AKBNK,2024-08-14,45,<70,8,Düşük,10,Düşük,5,Düşük,5,Düşük,17,Yüksek,0,Düşük,-0.9679888280097881,-6.042981630525852,-8.387086129880645,9.629956656276278,8.387086129880645,9.629956656276278,5-10%,5-10%,56.20000076293945,50.984326422732295,25.622771380240938,9.280559198224395,2.7609081341933814,5.249111606569235,-0.7833336202794752,6.03244522684871,4.44839851612351,-2.2618431802814785,6.710241696404989,1.0676129287826575,-4.627867374536712,5.6954803033193695,TARGET,3.0,TARGET,5.0,TARGET,8.0
AKBNK,2024-08-21,50,<70,11,Orta,24,Yüksek,0,Düşük,5,Düşük,10,Orta,0,Düşük,1.4178080362318313,-0.5890956145845044,-2.8870646881685844,14.551289137709677,2.8870646881685844,14.551289137709677,2-5%,10-15%,59.150001525878906,54.12114960823095,15.215553284580018,8.501862701470541,1.7896729009688936,-0.7607789540674346,-1.6550102691920106,0.894231315124576,2.451389536495269,0.15521411752570055,2.2961754189695682,3.7193523102102706,0.5462859739156815,3.173066336294589,TARGET,3.0,TIMEOUT,3.7193523102102706,TIMEOUT,3.7193523102102706
AKBNK,2024-08-28,49,<70,11,Orta,14,Orta,0,Düşük,10,Orta,14,Yüksek,0,Düşük,0.13120133755304236,-0.8896058163067608,-3.012813214349199,12.916998646747071,3.012813214349199,12.916998646747071,2-5%,10-15%,58.70000076293945,54.02403910452364,10.47699766822571,7.96586302834941,1.3152369844848597,3.2367933330270313,1.0535696143396538,2.1832237186873775,-3.2367998316594266,-3.1749602277122992,-0.0618396039471274,7.495737059614489,-0.04067851686683655,7.536415576481326,TARGET,3.0,TARGET,5.0,TARGET,8.0
AKBNK,2024-09-05,60,<70,22,Yüksek,17,Orta,9,Orta,10,Orta,2,Düşük,0,Düşük,1.0410394096320565,1.4560984642637265,0.12962120298418978,15.649284415929785,0.12962120298418978,15.649284415929785,<2%,15%+,60.599998474121094,56.11995812736973,2.3102335992248735,7.392806038872333,0.3124975262542214,-6.2706259616216276,-2.5605881602193308,-3.7100378014022968,1.2376237935390106,2.091855759546875,-0.8542319660078643,-14.933992516394701,-8.934419339998795,-5.999573176395906,STOP,-7.392806038872333,STOP,-7.392806038872333,STOP,-7.392806038872333
AKBNK,2024-09-12,55,<70,8,Düşük,10,Düşük,10,Orta,10,Orta,17,Yüksek,0,Düşük,-1.9290666703526447,-3.288764820341885,-5.201236434929332,7.911893683082338,5.201236434929332,7.911893683082338,5-10%,5-10%,56.79999923706055,52.36317370698155,9.154931043637383,7.811312657877789,1.1720092953140906,8.01056214467656,2.9951949757369265,5.015367168939634,11.091548101553421,1.4836631594909917,9.60788494206243,-1.8485902309228364,-7.448251413194982,5.599661182272146,TARGET,3.0,TARGET,5.0,TARGET,8.0
AKBNK,2024-09-19,51,<70,14,Orta,17,Orta,10,Orta,10,Orta,0,Düşük,0,Düşük,5.028563665193828,4.723052883887611,2.9254556557744644,15.965452898210744,2.9254556557744644,15.965452898210744,2-5%,15%+,61.349998474121094,56.954609402010064,1.0594972160481675,7.164448543491179,0.1478825913280805,2.8524858085174887,-0.7181561243361179,3.5706419328536065,-15.973919284112814,-10.121911751607112,-5.852007532505702,-13.202931826539274,-9.0704323880659,-4.132499438473374,TARGET,3.0,TARGET,5.0,STOP,-7.164448543491179
AKBNK,2024-09-26,66,<70,22,Yüksek,17,Orta,9,Orta,10,Orta,5,Düşük,3,Düşük,2.8408250256429364,4.97720097083995,4.932315239954408,18.23099303280085,4.932315239954408,18.23099303280085,2-5%,15%+,63.099998474121094,58.730717785725055,3.1695721844117806,6.9243752679138195,0.45774124910574226,-18.304278155882198,-8.993094397212989,-9.311183758669209,-11.648175359521623,-8.319103969573,-3.3290713899486235,-21.267826455573044,-9.251849750703144,-12.0159767048699,STOP,-6.9243752679138195,STOP,-6.9243752679138195,STOP,-6.9243752679138195
AKBNK,2024-10-03,42,<70,8,Düşük,0,Düşük,9,Orta,5,Düşük,20,Yüksek,0,Düşük,-10.758342934804311,-12.42123195793094,-13.504021506263939,-3.762501593399107,13.504021506263939,3.762501593399107,10-15%,2-5%,51.54999923706055,46.45027679179772,26.28515894781842,9.892769196389265,2.6570071964695354,8.147431280503241,-1.5939775660669584,9.741408846570199,3.297770684964979,-1.1746237613668122,4.472394446331791,-3.1619807802894924,-2.4623166379053516,-0.6996641423841408,TARGET,3.0,TARGET,5.0,TARGET,8.0
AKBNK,2024-10-10,27,<70,8,Düşük,0,Düşük,0,Düşük,5,Düşük,14,Yüksek,0,Düşük,-1.4244114875610367,-3.4305722500836024,-5.373339087518344,3.8662388643083454,5.373339087518344,3.8662388643083454,5-10%,2-5%,55.75,50.65193886219065,16.77129771142797,9.144504283066103,1.8340302757017948,-4.484304932735426,1.4206485500585362,-5.904953482793962,-10.88789182928111,-0.037175870472622045,-10.850715958808488,-8.161433609077214,3.4767085305035224,-11.638142139580737,STOP,-9.144504283066103,STOP,-9.144504283066103,STOP,-9.144504283066103
AKBNK,2024-10-17,39,<70,8,Düşük,0,Düşük,9,Orta,5,Düşük,17,Yüksek,0,Düşük,-3.0565844598973326,-5.593789495175748,-8.308186327212514,-0.8479466477106481,8.308186327212514,0.8479466477106481,5-10%,<2%,53.25,48.414096443656994,22.253518261260268,9.081509025996255,2.4504207613028304,-6.704224779012617,0.901801136879784,-7.606025915892401,-6.253524565360916,1.039396773621084,-7.292921338982,3.004691970180458,6.777656778511893,-3.7729648083314347,STOP,-9.081509025996255,STOP,-9.081509025996255,STOP,-9.081509025996255
AKBNK,2024-10-24,48,<70,8,Düşük,10,Düşük,5,Düşük,5,Düşük,20,Yüksek,0,Düşük,-3.067405520715525,-7.609763556501964,-12.09130396522611,-7.137430820733118,12.09130396522611,7.137430820733118,10-15%,5-10%,49.68000030517578,45.028466010678876,28.522540422506896,9.362991678589617,3.0463062877359466,0.48308748449127464,-0.26379300667901445,0.7468804911702891,3.059582223080853,3.1015300520570244,-0.04194782897617122,21.980672507781048,7.199869682045238,14.78080282573581,TARGET,3.0,TARGET,5.0,TARGET,8.0
