symbol,date,score,score_bucket,trend_score,trend_bucket,momentum_score,momentum_bucket,volume_score,volume_bucket,risk_score,risk_bucket,sr_score,sr_bucket,formation_score,formation_bucket,entry_price,stop_price,potential_pct,stop_distance_pct,rr_ratio,return_5d,return_10d,return_20d,target_3_outcome,target_3_pnl,target_5_outcome,target_5_pnl,target_8_outcome,target_8_pnl
CIMSA,2026-06-26,57,<70,8,Düşük,7,Düşük,5,Düşük,10,Orta,20,Yüksek,7,Orta,49.040000915527344,46.006842711475045,9.910278384217484,6.18506963178282,1.6022905115396233,-0.8564477483718694,-4.363783339512251,-2.7732475223526167,STOP,-6.18506963178282,STOP,-6.18506963178282,STOP,-6.18506963178282
CIMSA,2026-07-03,67,<70,8,Düşük,10,Düşük,17,Yüksek,10,Orta,15,Yüksek,7,Orta,48.619998931884766,45.658851112454585,7.980257411257877,6.090390548092493,1.3103030664851678,-3.5376335742325433,2.5503942939283153,-5.9234827574816755,STOP,-6.090390548092493,STOP,-6.090390548092493,STOP,-6.090390548092493
CWENE,2024-08-06,29,<70,8,Düşük,0,Düşük,0,Düşük,0,Düşük,14,Yüksek,7,Orta,24.490859985351562,21.467167797686663,28.16308138212735,12.346206664336922,2.2811120976517287,-5.014055785768891,2.0149975109546037,-2.858484841121647,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-08-13,42,<70,0,Düşük,10,Düşük,0,Düşük,5,Düşük,20,Yüksek,7,Orta,23.262874603271484,20.507192956215096,34.9284701461393,11.845834592896157,2.9485866843933137,7.4000983565212355,2.121363879280899,-6.709421744662339,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-08-20,64,<70,3,Düşük,20,Orta,15,Yüksek,5,Düşük,14,Yüksek,7,Orta,24.984350204467773,22.18359145654913,25.63160761569876,11.210052392788679,2.2864841945062926,-4.91501828957107,-4.777221458592816,-14.423518750866002,STOP,-11.210052392788679,STOP,-11.210052392788679,STOP,-11.210052392788679
CWENE,2024-08-27,34,<70,0,Düşük,0,Düşük,5,Düşük,5,Düşük,17,Yüksek,7,Orta,23.756364822387695,21.20689313467042,18.164246080164094,10.731741605999778,1.6925720677069822,0.14491965870898502,-8.647343991980202,-13.719805025653189,TARGET,3.0,STOP,-10.731741605999778,STOP,-10.731741605999778
CWENE,2024-09-04,39,<70,3,Düşük,7,Düşük,0,Düşük,5,Düşük,17,Yüksek,7,Orta,23.79079246520996,21.643528813297635,11.432711037809222,9.025607932364329,1.2666970605728864,-8.779540370747682,-10.130241356146248,-22.383020849376027,STOP,-9.025607932364329,STOP,-9.025607932364329,STOP,-9.025607932364329
CWENE,2024-09-11,35,<70,0,Düşük,10,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,21.702070236206055,19.67034649631633,22.15758557971056,9.36188906300816,2.3667857449050875,-1.480699604987988,-5.552614729918392,-12.691702111110475,STOP,-9.36188906300816,STOP,-9.36188906300816,STOP,-9.36188906300816
CWENE,2024-09-18,25,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,21.380727767944336,19.59103598620664,19.967788493833755,8.370584019225673,2.3854713659132343,-4.133114129519908,-13.633929453161779,-15.405258982454328,TARGET,3.0,STOP,-8.370584019225673,STOP,-8.370584019225673
CWENE,2024-09-25,30,<70,0,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,20.497037887573242,18.909310602960154,20.548705323323237,7.746130408314661,2.6527703821338133,-9.910424478039104,-7.558798330707791,-6.494967454534102,STOP,-7.746130408314661,STOP,-7.746130408314661,STOP,-7.746130408314661
CWENE,2024-10-02,25,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,18.465694427490234,16.75954850599701,31.07520630920796,9.23954378316394,3.3632836250889793,2.610319932918391,-2.0509553324322187,13.983846454344862,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-10-09,40,<70,0,Düşük,10,Düşük,5,Düşük,5,Düşük,20,Yüksek,0,Düşük,18.947708129882812,17.403160478027864,16.293153571914633,8.151633122419756,1.998759429825532,-4.542696356855648,1.150818960553474,6.904903696939095,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-10-16,47,<70,0,Düşük,17,Orta,5,Düşük,5,Düşük,20,Yüksek,0,Düşük,18.086971282958984,16.618798123972713,21.827402549167534,8.117296898511368,2.688998914548815,5.9644627494336575,16.370554548232786,19.22588750853916,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-10-23,51,<70,3,Düşük,14,Orta,15,Yüksek,5,Düşük,14,Yüksek,0,Düşük,19.165761947631836,17.50418787832203,10.000000995185394,8.66949132442457,1.1534703272627285,9.820360079969118,5.688619029994788,20.059882295442875,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-10-31,44,<70,14,Orta,17,Orta,0,Düşük,5,Düşük,8,Orta,0,Düşük,21.047908782958984,19.12124041088824,5.507085258164671,9.153728248911035,0.6016221050499087,-3.762272357298477,2.453655885194659,10.30534565587867,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-11-07,53,<70,11,Orta,20,Orta,0,Düşük,5,Düşük,10,Orta,7,Orta,20.25602912902832,18.286600606226216,9.631729512439415,9.722678172790413,0.9906457193445398,6.458930810971345,13.597739659527083,14.459039662267198,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-11-14,56,<70,14,Orta,30,Yüksek,5,Düşük,5,Düşük,2,Düşük,0,Düşük,21.56435203552246,19.705344941570225,2.9803029931811897,8.620741726391485,0.34571305901176796,6.705692790801571,7.663650167332527,0.03171786560522968,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-11-21,72,70-79,22,Yüksek,27,Yüksek,10,Orta,5,Düşük,8,Orta,0,Düşük,23.010391235351562,20.972754611621628,5.53615727757593,8.855288912252181,0.6251808757945887,0.8977565783758585,0.7582017083452419,-11.332782165093178,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-11-28,57,<70,22,Yüksek,20,Orta,0,Düşük,5,Düşük,10,Orta,0,Düşük,23.216968536376953,21.173687579802422,8.699951644617016,8.80080856970222,0.9885400387604822,-0.13831315458655655,-7.088680617706745,-16.355850927403008,TARGET,3.0,TARGET,5.0,STOP,-8.80080856970222
CWENE,2024-12-05,47,<70,22,Yüksek,10,Düşük,0,Düşük,5,Düşük,10,Orta,0,Düşük,23.184856414794922,21.198190799076908,8.850506213544406,8.568807070335211,1.0328749545761655,-6.959994050450404,-11.999999670931992,-14.56000069762418,STOP,-8.568807070335211,STOP,-8.568807070335211,STOP,-8.568807070335211
CWENE,2024-12-12,50,<70,16,Orta,0,Düşük,9,Orta,5,Düşük,20,Yüksek,0,Düşük,21.571191787719727,19.58174398460111,16.993227915922493,9.222706944969024,1.8425423270325507,-5.417030630043706,-9.974210216050782,-6.276872831969747,STOP,-9.222706944969024,STOP,-9.222706944969024,STOP,-9.222706944969024
CWENE,2024-12-19,40,<70,8,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,7,Orta,20.402673721313477,18.63075743473678,23.693756598304347,8.68472588828238,2.7282100670871463,-4.8181819796563055,-2.9090920649082905,-3.4545503327746965,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2024-12-26,25,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,19.419635772705078,17.711346973370578,27.650434386663946,8.79670875050888,3.143270417480219,2.005729617751129,4.106975782111092,-3.0563526999311104,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-01-03,40,<70,0,Düşük,10,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,19.809141159057617,18.42853205390113,19.662930598289282,6.969555590880386,2.8212603145052872,2.059929547324469,-0.5618015934417485,-6.601118172640348,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-01-10,37,<70,3,Düşük,7,Düşük,0,Düşük,10,Orta,17,Yüksek,0,Düşük,20.217195510864258,18.761640124189338,10.733947109300859,7.1995909912071525,1.4909106812331714,-2.5688153542674543,-6.880738229333034,-12.201837554187017,STOP,-7.1995909912071525,STOP,-7.1995909912071525,STOP,-7.1995909912071525
CWENE,2025-01-17,44,<70,0,Düşük,7,Düşük,0,Düşük,10,Orta,20,Yüksek,7,Orta,19.697853088378906,18.442486874732797,13.653495553747197,6.373111871703087,2.142359310271855,-4.425608587993742,-6.073437246425704,-11.581918223342527,TARGET,3.0,STOP,-6.373111871703087,STOP,-6.373111871703087
CWENE,2025-01-24,30,<70,0,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,18.82610321044922,17.711827589877302,18.91626394334519,5.918779941424365,3.1959735165948673,-1.7241319919354021,-5.714284266942241,-12.807878179994528,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-01-31,30,<70,0,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,18.501516342163086,17.239665927312224,21.00250687542828,6.820254034936761,3.0794317583836186,-4.060154701131109,-5.864667901633824,-14.786967134334276,STOP,-6.820254034936761,STOP,-6.820254034936761,STOP,-6.820254034936761
CWENE,2025-02-07,42,<70,0,Düşük,10,Düşük,5,Düşük,10,Orta,17,Yüksek,0,Düşük,17.75032615661621,16.471957823917432,15.2560157476406,7.2019427779488066,2.1183194893400255,-1.8808798313999262,-7.523508580171052,-3.970736759241042,STOP,-7.2019427779488066,STOP,-7.2019427779488066,STOP,-7.2019427779488066
CWENE,2025-02-14,37,<70,0,Düşük,7,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,17.41646385192871,16.21601240293797,17.46539874144188,6.89262446841528,2.533925766807,-5.750794278500748,-9.47816195451156,0.4259880062331054,STOP,-6.89262446841528,STOP,-6.89262446841528,STOP,-6.89262446841528
CWENE,2025-02-21,40,<70,0,Düşük,10,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,16.414878845214844,15.319984058253779,24.632773127600764,6.670136266526522,3.6929939874269313,-3.9548000935148044,3.8418107849712597,-11.977401208720675,STOP,-6.670136266526522,STOP,-6.670136266526522,STOP,-6.670136266526522
CWENE,2025-02-28,30,<70,0,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,0,Düşük,15.765703201293945,14.694867548845643,18.23529063055113,6.792184520893525,2.6847460598953576,8.117647613912268,10.941171958713097,-1.176472509696315,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-03-07,63,<70,3,Düşük,22,Yüksek,20,Yüksek,10,Orta,8,Orta,0,Düşük,17.045507431030273,15.876463786810593,6.855273530492892,6.858368100509053,0.9995487891622598,2.611529576451408,-15.233952368617022,-7.9978303086523015,TARGET,3.0,TARGET,5.0,STOP,-6.858368100509053
CWENE,2025-03-14,57,<70,3,Düşük,22,Yüksek,20,Yüksek,10,Orta,2,Düşük,0,Düşük,17.49065589904785,16.26406033899474,2.810185797579339,7.012861994042692,0.40071882206815773,-17.391302925440296,-10.9225855960121,-7.264054064163244,STOP,-7.012861994042692,STOP,-7.012861994042692,STOP,-7.012861994042692
CWENE,2025-03-21,25,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,14.448802947998047,12.969819666765474,24.454433296274463,10.236026379178305,2.389055321898998,7.830552421847011,8.536580697299948,3.722720344739915,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-03-28,30,<70,0,Düşük,10,Düşük,5,Düşük,5,Düşük,10,Orta,0,Düşük,15.58022403717041,14.02403714132375,15.416670415813774,9.988218989239163,1.5434854234196276,0.654757171873574,4.107137096791471,-10.238091346852176,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-04-08,56,<70,0,Düşük,24,Yüksek,17,Yüksek,5,Düşük,10,Orta,0,Düşük,15.682236671447754,14.151766930004834,14.66588729505692,9.759256753403083,1.5027668259617086,3.4299222629117936,-4.43524231335932,-4.021286283029262,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-04-15,50,<70,11,Orta,17,Orta,0,Düşük,5,Düşük,10,Orta,7,Orta,16.220125198364258,14.70680704922672,8.347631478159087,9.329879582496382,0.8947201734328841,-7.604341571753678,-13.779293950141444,-4.516865382559795,STOP,-9.329879582496382,STOP,-9.329879582496382,STOP,-9.329879582496382
CWENE,2025-04-22,19,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,14,Yüksek,0,Düşük,14.98669147491455,13.625778353077212,16.70792001239605,9.080810958945145,1.8399149688209004,-6.683162914178681,0.4331680845018529,-1.4232674724310415,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-04-30,32,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,7,Orta,13.985106468200684,12.774694952232297,25.06630492101066,8.655003940946884,2.8961633168555587,7.625988214898251,10.74269626396413,-4.708223910523186,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-05-08,63,<70,3,Düşük,24,Yüksek,0,Düşük,5,Düşük,14,Yüksek,17,Yüksek,15.05160903930664,13.745060338101965,16.20455895028726,8.68045866586542,1.8667860275643289,2.8958693906184703,-1.8484287535079424,-5.7917451172659575,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-05-15,57,<70,11,Orta,17,Orta,12,Orta,5,Düşük,12,Orta,0,Düşük,15.487483978271484,14.14026918341951,7.245506164975883,8.69873245223097,0.8329381556180203,-4.610776090647399,-13.95208956955392,-16.227541908757026,STOP,-8.69873245223097,STOP,-8.69873245223097,STOP,-8.69873245223097
CWENE,2025-05-23,36,<70,0,Düşük,7,Düşük,0,Düşük,5,Düşük,17,Yüksek,7,Orta,14.773390769958496,13.568670072965013,12.429372805140112,8.154666154524714,1.5242037588802488,-9.792839375424075,-4.017578438815823,-11.173884384523863,STOP,-8.154666154524714,STOP,-8.154666154524714,STOP,-8.154666154524714
CWENE,2025-05-30,37,<70,0,Düşük,0,Düşük,12,Orta,5,Düşük,20,Yüksek,0,Düşük,13.326656341552734,12.107925491058104,24.634643222003817,9.14506099098997,2.6937647814787367,6.402220063930102,-2.6444016220967894,2.157268792956525,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-06-10,30,<70,0,Düşük,10,Düşük,5,Düşük,5,Düşük,10,Orta,0,Düşük,14.179858207702637,13.022363305738038,17.135378516650356,8.162951173488013,2.0991646467644425,-8.502286588185257,-7.4558505915025695,4.512753974652321,TARGET,3.0,STOP,-8.162951173488013,STOP,-8.162951173488013
CWENE,2025-06-17,25,<70,0,Düşük,0,Düşük,0,Düşük,5,Düşük,20,Yüksek,0,Düşük,12.97424602508545,11.826940736551924,22.587561761810427,8.84294383130421,2.554303430250227,1.1436744784788955,4.932094810218073,18.370260744197335,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-06-24,44,<70,0,Düşük,10,Düşük,12,Orta,5,Düşük,17,Yüksek,0,Düşük,13.122629165649414,11.84425335240409,14.84098850049789,9.741765900020079,1.5234392463143978,3.7455830542771786,12.9328592273559,20.000001453480557,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-07-01,63,<70,3,Düşük,24,Yüksek,10,Orta,5,Düşük,14,Yüksek,7,Orta,13.614148139953613,12.456959312591897,8.719349255705716,8.499898895368267,1.0258179965478214,8.855582958430297,12.806535463038028,13.487739001779905,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-07-08,65,<70,14,Orta,20,Orta,9,Orta,5,Düşük,10,Orta,7,Orta,14.8197603225708,13.357634520687744,9.824773989367195,9.86605565851297,0.9958157879324191,3.629535938562303,6.257826353176021,11.138922414250777,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-07-16,72,70-79,22,Yüksek,17,Orta,20,Yüksek,5,Düşük,8,Orta,0,Düşük,15.357648849487305,13.764122235004741,7.427540394228344,10.376110497771677,0.7158308882527269,2.5362367888744806,0.6038688591452056,7.065212868973529,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-07-23,49,<70,22,Yüksek,17,Orta,0,Düşük,5,Düşük,5,Düşük,0,Düşük,15.74715518951416,14.387066562395143,4.770317068906302,8.637043394509021,0.5523090311134733,-1.884570752979832,4.593634397198319,5.123670299984454,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-07-30,57,<70,19,Orta,10,Düşük,0,Düşük,10,Orta,8,Orta,10,Orta,15.45038890838623,14.308967687912096,6.782712844410502,7.38765365223,0.9181146225450223,6.602636506709161,6.422560169007821,13.865538515837416,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-08-06,68,<70,22,Yüksek,15,Orta,17,Yüksek,10,Orta,4,Düşük,0,Düşük,16.470521926879883,15.384400931020998,0.9008954758591395,6.594332594198702,0.13661662692774904,-0.1689229681387913,0.5067573240387678,2.6464057924122355,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-08-13,73,70-79,22,Yüksek,17,Orta,5,Düşük,10,Orta,9,Orta,10,Orta,16.442699432373047,15.415098283482347,3.3841064135088637,6.249589084305203,0.5414926274124935,0.6768236026962976,6.993797494637913,-3.214880212882697,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-08-20,51,<70,22,Yüksek,10,Düşük,0,Düşük,10,Orta,9,Orta,0,Düşük,16.553987503051758,15.49578095940641,3.6414555175752388,6.392457064802455,0.5696488033725683,6.274506550654063,2.128860312819699,12.380953368551445,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-08-27,64,<70,22,Yüksek,17,Orta,0,Düşük,10,Orta,8,Orta,7,Orta,17.592668533325195,16.40168843221271,5.166059981840112,6.769752404852361,0.7631091468186091,-3.9008849557522125,-9.541373375435363,20.400634240876013,TARGET,3.0,TARGET,5.0,STOP,-6.769752404852361
CWENE,2025-09-03,60,<70,19,Orta,10,Düşük,0,Düşük,10,Orta,14,Yüksek,7,Orta,16.90639877319336,15.601135673507542,9.489845351136337,7.72052710453885,1.2291706541069347,-5.869448867542692,10.038389760083179,38.12396052177041,STOP,-7.72052710453885,STOP,-7.72052710453885,STOP,-7.72052710453885
CWENE,2025-09-10,45,<70,8,Düşük,0,Düşük,0,Düşük,10,Orta,20,Yüksek,7,Orta,15.91408634185791,14.673611175361621,16.31701295052013,7.794824910768128,2.0933135942513683,16.89976148683216,33.10022353156136,58.50815319999024,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-09-17,65,<70,22,Yüksek,13,Orta,17,Yüksek,10,Orta,0,Düşük,3,Düşük,18.60352897644043,17.142394968808066,0.0,7.854069028960842,0.0,13.858421812566366,25.523429434874707,19.6410825246496,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-09-24,62,<70,22,Yüksek,13,Orta,14,Yüksek,5,Düşük,8,Orta,0,Düşük,21.181684494018555,19.103940232271604,6.830124310881026,9.809154991113571,0.6963009879106463,10.24518646632154,19.089321561059613,2.8021027431669356,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-10-01,53,<70,30,Yüksek,10,Düşük,5,Düşük,5,Düşük,0,Düşük,3,Düşük,23.351787567138672,20.80074050128336,0.635429274147268,10.92441877745248,0.058165957117898674,8.022241494815594,-4.6862541413251035,0.7148538494700101,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-10-08,58,<70,30,Yüksek,10,Düşük,5,Düşük,0,Düşük,10,Orta,3,Düşük,25.22512435913086,22.076419956812,8.75000283548944,12.48241379305275,0.7009864422504057,-11.764702768874342,-13.676472923344244,-0.8131730034184661,TARGET,3.0,STOP,-12.48241379305275,STOP,-12.48241379305275
CWENE,2025-10-15,52,<70,27,Yüksek,10,Düşük,5,Düşük,0,Düşük,10,Orta,0,Düşük,22.257463455200195,19.120684760429324,23.249998864544047,14.093154420244595,1.6497370404985976,-2.166672765279145,5.666662181972713,7.918858346599602,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-10-22,48,<70,27,Yüksek,7,Düşük,0,Düşük,0,Düşük,14,Yüksek,0,Düşük,21.775217056274414,18.778856844521314,25.979563762401476,13.760414897401512,1.8879927644701615,8.006816458831242,14.901267771998125,21.514283949919786,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-10-30,70,70-79,30,Yüksek,20,Orta,5,Düşük,5,Düşük,10,Orta,0,Düşük,23.518718719482422,20.81784952847089,16.64038242477119,11.483912976833158,1.449016764437377,6.383348328570379,2.1314160191303215,10.55024004544149,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-11-06,70,70-79,30,Yüksek,27,Yüksek,0,Düşük,5,Düşük,8,Orta,0,Düşük,25.020000457763672,22.298797284543554,5.638433485905975,10.876111604449362,0.5184236509304778,-3.996802484828498,5.755390089380094,15.50759028688444,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-11-13,57,<70,27,Yüksek,10,Düşük,5,Düşük,5,Düşük,10,Orta,0,Düşük,24.020000457763672,21.261393120023524,10.036369850297751,11.48462649944921,0.8738960601617375,10.158195587878664,8.243128661541547,16.985844487722854,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-11-20,71,70-79,30,Yüksek,13,Orta,20,Yüksek,5,Düşük,0,Düşük,3,Düşük,26.459999084472656,23.657569305056548,0.0,10.591193788289432,0.0,-1.7384697671535234,9.22146870174862,7.709754293697099,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-11-27,81,80-89,30,Yüksek,27,Yüksek,14,Yüksek,5,Düşük,5,Düşük,0,Düşük,26.0,23.123265873487853,4.384613037109375,11.06436202504672,0.3962824993599991,11.153844686654898,8.076924544114334,11.538461538461538,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-12-04,68,<70,30,Yüksek,13,Orta,17,Yüksek,5,Düşük,0,Düşük,3,Düşük,28.899999618530273,25.935886603726598,0.0,10.256446553387248,0.0,-2.7681634865752685,-1.3840817432876342,-1.5224932175275705,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-12-11,60,<70,30,Yüksek,20,Orta,0,Düşük,0,Düşük,10,Orta,0,Düşük,28.100000381469727,24.703378548057255,11.316726911053003,12.087622018867803,0.936224419773261,1.4234861676160309,3.2028455740654347,-1.2811409447131588,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-12-18,65,<70,30,Yüksek,20,Orta,0,Düşük,5,Düşük,10,Orta,0,Düşük,28.5,25.120497535124922,9.754388374194765,11.857903385526587,0.822606497713642,1.7543859649122806,-0.1403540895696272,2.4561430278577303,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2025-12-25,60,<70,30,Yüksek,10,Düşük,0,Düşük,0,Düşük,10,Orta,10,Orta,29.0,25.376902522691115,10.206893394733298,12.49343957692719,0.8169802504654785,-1.8620721225080819,-4.344828375454607,6.896551724137931,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-01-02,74,70-79,27,Yüksek,20,Orta,5,Düşük,5,Düşük,17,Yüksek,0,Düşük,28.459999084472656,25.284842554909687,12.29796244761493,11.156558790247068,1.102307860230671,-2.529864147983451,2.600146529416196,13.914262866695493,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-01-09,69,<70,27,Yüksek,7,Düşük,0,Düşük,5,Düşük,20,Yüksek,10,Orta,27.739999771118164,25.124961699422286,15.212686907619211,9.426957798386706,1.613742973393034,5.263161513582227,11.75198361852917,14.275418257012,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-01-16,79,70-79,30,Yüksek,20,Orta,0,Düşük,5,Düşük,17,Yüksek,7,Orta,29.200000762939453,26.767115573478033,9.452048799382855,8.3317983763522,1.1344548166468136,6.1643807877741565,11.027388088608099,10.616432853164861,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-01-23,57,<70,30,Yüksek,13,Orta,0,Düşük,5,Düşük,2,Düşük,7,Orta,31.0,28.511706002506465,2.06451416015625,8.026754830624308,0.25720408854143056,4.580639254662298,2.258066977224042,2.5806427001953125,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-01-30,84,80-89,30,Yüksek,17,Orta,15,Yüksek,5,Düşük,10,Orta,7,Orta,32.41999816894531,29.084175540880718,11.104264318764688,10.289397953328494,1.0791947564991005,-2.220843450557426,-0.3701386140105061,-5.922264890145655,TARGET,3.0,TIMEOUT,-5.922264890145655,TIMEOUT,-5.922264890145655
CWENE,2026-02-06,66,<70,27,Yüksek,10,Düşük,14,Yüksek,5,Düşük,10,Orta,0,Düşük,31.700000762939453,28.259950909075005,13.627758961680344,10.851892022306252,1.255795665278299,1.8927396204436482,0.3154525921589321,-9.779180778739741,TARGET,3.0,TARGET,5.0,STOP,-10.851892022306252
CWENE,2026-02-13,70,70-79,30,Yüksek,10,Düşük,5,Düşük,5,Düşük,10,Orta,10,Orta,32.29999923706055,29.349587951867225,11.517031915080821,9.13440047951476,1.2608415780443898,-1.5479876526631842,-5.572753187545757,-8.606807569540575,TARGET,3.0,STOP,-9.13440047951476,STOP,-9.13440047951476
CWENE,2026-02-20,84,80-89,27,Yüksek,20,Orta,5,Düşük,5,Düşük,17,Yüksek,10,Orta,31.799999237060547,29.044775645153297,13.270444408643337,8.664225339654223,1.5316365731980075,-4.088048013364396,-10.062889724416905,-7.232702176860646,STOP,-8.664225339654223,STOP,-8.664225339654223,STOP,-8.664225339654223
CWENE,2026-02-27,71,70-79,19,Orta,10,Düşük,20,Yüksek,5,Düşük,17,Yüksek,0,Düşük,30.5,27.446838861116994,11.27868402199667,10.010364389780346,1.1267006457338518,-6.229506946000896,-3.213113253233862,-2.9508184214107325,TIMEOUT,-2.9508184214107325,TIMEOUT,-2.9508184214107325,TIMEOUT,-2.9508184214107325
CWENE,2026-03-06,53,<70,16,Orta,10,Düşük,5,Düşük,5,Düşük,17,Yüksek,0,Düşük,28.600000381469727,25.562127889643563,16.783220560791168,10.62193164792556,1.5800535267113016,3.2167834406394764,3.1468517710698833,10.769230358827626,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-03-13,60,<70,19,Orta,17,Orta,5,Düşük,5,Düşük,14,Yüksek,0,Düşük,29.520000457763672,26.730037158841387,12.80487371504341,9.45109503949392,1.3548560946149448,-0.06775222714609347,0.27100244737636836,14.363136172155528,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-03-23,61,<70,8,Düşük,24,Yüksek,10,Orta,5,Düşük,14,Yüksek,0,Düşük,29.5,26.965433640718487,10.711863889532575,8.591750370445807,1.2467615360869428,0.3389843439651748,7.38983154296875,17.491524906481725,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-03-30,70,70-79,11,Orta,24,Yüksek,17,Yüksek,5,Düşük,6,Düşük,7,Orta,29.600000381469727,27.209532078072538,2.3648609681405124,8.075906326317739,0.2928291726755065,7.027026678716471,14.054046913687642,16.216219873477062,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-04-06,76,70-79,22,Yüksek,17,Orta,20,Yüksek,10,Orta,0,Düşük,7,Orta,31.68000030517578,29.230479410639354,0.0,7.732073456250036,0.0,6.565650240911134,9.406564120990444,22.727274916607684,TARGET,3.0,TARGET,5.0,TARGET,8.0
CWENE,2026-04-13,83,80-89,30,Yüksek,13,Orta,20,Yüksek,5,Düşük,5,Düşük,10,Orta,33.7599983215332,30.77451473038524,3.672990936364722,8.843257522449958,0.41534365894471287,2.6658814295759505,1.8957441829536132,13.566356809127614,TARGET,3.0,TARGET,5.0,TARGET,8.0
