symbol,date,score,max,bucket,entry_price,stop_price,target_3_outcome,target_3_pnl,target_3_day,target_5_outcome,target_5_pnl,target_5_day,target_8_outcome,target_8_pnl,target_8_day
ISGYO,2025-12-12,74,140,70-79,20.760000228881836,19.893622550259106,TARGET,3.0,4.0,TARGET,5.0,15.0,TIMEOUT,3.7572286996430337,
ISGYO,2025-12-19,70,140,70-79,21.579999923706055,20.577175828856365,STOP,-4.647006943443347,2.0,STOP,-4.647006943443347,2.0,STOP,-4.647006943443347,2.0
ISGYO,2025-12-26,68,140,<70,21.040000915527344,19.92331652848803,TARGET,3.0,5.0,TARGET,5.0,11.0,TARGET,8.0,11.0
ISGYO,2026-01-05,53,140,<70,21.360000610351562,20.2059935757731,TARGET,3.0,6.0,TARGET,5.0,6.0,TARGET,8.0,6.0
ISGYO,2026-01-12,78,140,70-79,21.540000915527344,20.41081174505871,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ISGYO,2026-01-19,59,140,<70,22.600000381469727,21.28104725338581,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,3.0
ISGYO,2026-01-26,73,140,70-79,23.399999618530273,21.913603694610238,TARGET,3.0,3.0,TARGET,5.0,4.0,STOP,-6.352119436544649,18.0
ISGYO,2026-02-02,60,140,<70,23.899999618530273,22.372096939492998,STOP,-6.392898340687227,7.0,STOP,-6.392898340687227,7.0,STOP,-6.392898340687227,7.0
ISGYO,2026-02-09,64,140,<70,23.68000030517578,22.260470476591156,STOP,-5.994636023186015,3.0,STOP,-5.994636023186015,3.0,STOP,-5.994636023186015,3.0
ISGYO,2026-02-16,83,140,80-89,22.34000015258789,20.94661479889216,STOP,-6.237177010647063,3.0,STOP,-6.237177010647063,3.0,STOP,-6.237177010647063,3.0
ISGYO,2026-02-23,60,140,<70,22.020000457763672,20.562161089012278,STOP,-6.620523789487017,5.0,STOP,-6.620523789487017,5.0,STOP,-6.620523789487017,5.0
ISGYO,2026-03-02,55,140,<70,21.719999313354492,20.182452957606543,STOP,-7.078942929812121,15.0,STOP,-7.078942929812121,15.0,STOP,-7.078942929812121,15.0
ISGYO,2026-03-09,48,140,<70,20.899999618530273,19.307363816523733,TARGET,3.0,1.0,TARGET,5.0,3.0,STOP,-7.6202671343327895,20.0
ISGYO,2026-03-16,35,140,<70,20.780000686645508,19.280550469971764,TARGET,3.0,1.0,TIMEOUT,0.09623941171422265,,TIMEOUT,0.09623941171422265,
ISGYO,2026-03-24,40,140,<70,20.8799991607666,19.329831470343265,STOP,-7.424175060965005,10.0,STOP,-7.424175060965005,10.0,STOP,-7.424175060965005,10.0
ISGYO,2026-03-31,45,140,<70,19.899999618530273,18.503688860871428,TARGET,3.0,6.0,TARGET,5.0,10.0,TIMEOUT,1.809048327902182,
ISGYO,2026-04-07,48,140,<70,19.559999465942383,18.359982626100393,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,10.0
ISGYO,2026-04-14,69,140,<70,20.799999237060547,19.622035008358512,STOP,-5.663289768795704,18.0,STOP,-5.663289768795704,18.0,STOP,-5.663289768795704,18.0
ISGYO,2026-04-21,65,140,<70,21.200000762939453,20.007235906321604,STOP,-5.626249121193277,7.0,STOP,-5.626249121193277,7.0,STOP,-5.626249121193277,7.0
ISGYO,2026-04-29,45,140,<70,20.260000228881836,19.160685974775607,TARGET,3.0,10.0,TARGET,5.0,12.0,TARGET,8.0,15.0
ISGYO,2026-05-07,73,140,70-79,20.5,19.507242944189624,STOP,-4.842717345416468,4.0,STOP,-4.842717345416468,4.0,STOP,-4.842717345416468,4.0
ISGYO,2026-05-14,76,140,70-79,20.799999237060547,19.704485305045033,TARGET,3.0,2.0,TARGET,5.0,5.0,TIMEOUT,-2.596149173008448,
ISGYO,2026-05-22,90,140,90-99,20.5,18.860090760020157,TARGET,3.0,7.0,TARGET,5.0,20.0,TARGET,8.0,20.0
ISGYO,2026-05-29,64,140,<70,20.459999084472656,19.2144699011954,TARGET,3.0,2.0,TARGET,5.0,15.0,TARGET,8.0,15.0
ISGYO,2026-06-05,73,140,70-79,20.65999984741211,19.462796417731763,TARGET,3.0,10.0,TARGET,5.0,10.0,TARGET,8.0,10.0
ISGYO,2026-06-12,64,140,<70,20.260000228881836,19.154763297820562,TARGET,3.0,1.0,TARGET,5.0,5.0,TARGET,8.0,5.0
ISGYO,2026-06-19,84,140,80-89,22.139999389648438,20.831471375892004,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,3.0
ISGYO,2026-06-26,80,140,80-89,27.299999237060547,25.161821596755402,STOP,-7.832152747471531,1.0,STOP,-7.832152747471531,1.0,STOP,-7.832152747471531,1.0
ISGYO,2026-07-03,69,140,<70,24.65999984741211,21.7888412697739,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ISMEN,2024-08-07,82,140,80-89,39.08000183105469,35.713558824449045,TARGET,3.0,1.0,STOP,-8.61423451605501,18.0,STOP,-8.61423451605501,18.0
ISMEN,2024-08-14,52,140,<70,37.599998474121094,34.47226971299504,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-8.318427893763795,19.0
ISMEN,2024-08-21,44,140,<70,37.939998626708984,34.86682276203511,STOP,-8.10009482317276,12.0,STOP,-8.10009482317276,12.0,STOP,-8.10009482317276,12.0
ISMEN,2024-08-28,42,140,<70,36.560001373291016,33.75950131055375,TARGET,3.0,18.0,TIMEOUT,-3.0087588826568488,,TIMEOUT,-3.0087588826568488,
ISMEN,2024-09-05,64,140,<70,36.86000061035156,34.18924917402721,STOP,-7.2456630279444765,4.0,STOP,-7.2456630279444765,4.0,STOP,-7.2456630279444765,4.0
ISMEN,2024-09-12,53,140,<70,34.5,31.956645834575472,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,8.0
ISMEN,2024-09-19,67,140,<70,36.18000030517578,33.747056507603304,TARGET,3.0,3.0,TARGET,5.0,3.0,STOP,-6.724554386541641,11.0
ISMEN,2024-09-26,50,140,<70,35.459999084472656,32.68549812357543,STOP,-7.824311992473051,11.0,STOP,-7.824311992473051,11.0,STOP,-7.824311992473051,11.0
ISMEN,2024-10-03,50,140,<70,34.2400016784668,31.71857465801601,STOP,-7.36398042303978,7.0,STOP,-7.36398042303978,7.0,STOP,-7.36398042303978,7.0
ISMEN,2024-10-10,45,140,<70,33.20000076293945,30.84374827746443,STOP,-7.097145877494264,2.0,STOP,-7.097145877494264,2.0,STOP,-7.097145877494264,2.0
ISMEN,2024-10-17,44,140,<70,32.79999923706055,30.402273003069034,TARGET,3.0,16.0,TARGET,5.0,16.0,TARGET,8.0,16.0
ISMEN,2024-10-24,27,140,<70,31.719999313354492,29.514982388236806,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,11.0
ISMEN,2024-11-01,42,140,<70,32.29999923706055,30.149519190440685,TARGET,3.0,3.0,TARGET,5.0,6.0,TARGET,8.0,6.0
ISMEN,2024-11-08,58,140,<70,33.5,31.190866051754156,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ISMEN,2024-11-15,63,140,<70,36.84000015258789,34.33373732987939,TARGET,3.0,1.0,TARGET,5.0,3.0,TARGET,8.0,4.0
ISMEN,2024-11-22,59,140,<70,39.880001068115234,37.159391776167624,TARGET,3.0,3.0,TARGET,5.0,7.0,TARGET,8.0,10.0
ISMEN,2024-11-29,60,140,<70,40.720001220703125,38.048984663418835,TARGET,3.0,2.0,TARGET,5.0,5.0,TARGET,8.0,6.0
ISMEN,2024-12-06,67,140,<70,43.36000061035156,40.6380796891666,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ISMEN,2024-12-13,57,140,<70,46.08000183105469,42.88861343167205,STOP,-6.92575579984432,4.0,STOP,-6.92575579984432,4.0,STOP,-6.92575579984432,4.0
ISMEN,2024-12-20,63,140,<70,43.84000015258789,40.417659805159865,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,7.0
ISMEN,2024-12-27,72,140,70-79,44.7400016784668,41.497964091153186,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ISMEN,2025-01-06,72,140,70-79,45.599998474121094,42.18793343707823,STOP,-7.482599015829529,5.0,STOP,-7.482599015829529,5.0,STOP,-7.482599015829529,5.0
ISMEN,2025-01-13,49,140,<70,42.31999969482422,39.05141805436656,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,3.0
ISMEN,2025-01-20,84,140,80-89,46.099998474121094,42.81647002315018,STOP,-7.122621604454432,12.0,STOP,-7.122621604454432,12.0,STOP,-7.122621604454432,12.0
ISMEN,2025-01-27,79,140,70-79,45.68000030517578,42.59087499280926,STOP,-6.762533475763803,7.0,STOP,-6.762533475763803,7.0,STOP,-6.762533475763803,7.0
ISMEN,2025-02-03,66,140,<70,44.0,41.07221167737796,STOP,-6.6540643695955515,7.0,STOP,-6.6540643695955515,7.0,STOP,-6.6540643695955515,7.0
ISMEN,2025-02-10,70,140,70-79,42.84000015258789,39.858741836924096,STOP,-6.959052999638474,10.0,STOP,-6.959052999638474,10.0,STOP,-6.959052999638474,10.0
ISMEN,2025-02-17,81,140,80-89,42.900001525878906,39.91690454297115,STOP,-6.953605773436246,5.0,STOP,-6.953605773436246,5.0,STOP,-6.953605773436246,5.0
ISMEN,2025-02-24,50,140,<70,38.720001220703125,35.73491917069842,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,5.0
ISMEN,2025-03-03,61,140,<70,43.099998474121094,40.13836177303704,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ISMEN,2025-03-10,67,140,<70,49.0,45.848034036344195,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,5.0
ISMEN,2025-03-17,74,140,70-79,53.150001525878906,49.913367859406456,STOP,-6.0896210226758365,2.0,STOP,-6.0896210226758365,2.0,STOP,-6.0896210226758365,2.0
ISMEN,2025-03-24,66,140,<70,44.5,39.84291484725505,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ISMEN,2025-04-02,52,140,<70,38.13999938964844,32.69139403028614,TARGET,3.0,1.0,TARGET,5.0,1.0,TIMEOUT,-7.184053244933174,
ISMEN,2025-04-09,42,140,<70,39.2400016784668,34.373680136435794,TARGET,3.0,1.0,STOP,-12.401430514467657,16.0,STOP,-12.401430514467657,16.0
ISMEN,2025-04-16,33,140,<70,37.31999969482422,33.26428467221557,TARGET,3.0,1.0,TARGET,5.0,16.0,TIMEOUT,-3.1082525640346823,
ISMEN,2025-04-24,45,140,<70,38.70000076293945,34.910021908917706,STOP,-9.79322681991048,5.0,STOP,-9.79322681991048,5.0,STOP,-9.79322681991048,5.0
ISMEN,2025-05-02,52,140,<70,35.400001525878906,31.958196278787767,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,6.0
ISMEN,2025-05-09,39,140,<70,37.29999923706055,34.178006703791624,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-8.369953343502946,11.0
ISMEN,2025-05-16,53,140,<70,36.15999984741211,32.77549266091843,STOP,-9.359809736658226,10.0,STOP,-9.359809736658226,10.0,STOP,-9.359809736658226,10.0
ISMEN,2025-05-26,54,140,<70,34.779998779296875,31.98625641808165,TARGET,3.0,9.0,TIMEOUT,1.5526191330655952,,TIMEOUT,1.5526191330655952,
ISMEN,2025-06-02,40,140,<70,32.68000030517578,30.15692442727253,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,4.0
ISMEN,2025-06-11,46,140,<70,35.400001525878906,32.93461186172072,STOP,-6.964377282175774,2.0,STOP,-6.964377282175774,2.0,STOP,-6.964377282175774,2.0
ISMEN,2025-06-18,27,140,<70,33.81999969482422,31.041194055030328,TARGET,3.0,2.0,TARGET,5.0,6.0,TARGET,8.0,6.0
ISMEN,2025-06-25,62,140,<70,35.31999969482422,32.584396512383,TARGET,3.0,1.0,TARGET,5.0,4.0,TARGET,8.0,4.0
ISMEN,2025-07-02,58,140,<70,38.2599983215332,35.246317188293474,TARGET,3.0,6.0,TARGET,5.0,7.0,TARGET,8.0,10.0
ISMEN,2025-07-09,53,140,<70,38.68000030517578,35.6742231784351,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,6.0
ISMEN,2025-07-17,53,140,<70,41.36000061035156,38.413886320321254,TARGET,3.0,3.0,TARGET,5.0,12.0,TIMEOUT,-0.7253366359609367,
ISMEN,2025-07-24,59,140,<70,41.13999938964844,38.3633955925446,TARGET,3.0,2.0,TARGET,5.0,7.0,TIMEOUT,1.94457765904061,
ISMEN,2025-07-31,56,140,<70,41.81999969482422,39.09171546053162,TARGET,3.0,2.0,TARGET,5.0,3.0,TIMEOUT,6.4562429044532355,
ISMEN,2025-08-07,84,140,80-89,41.31999969482422,38.67801269295072,TARGET,3.0,12.0,TARGET,5.0,12.0,TARGET,8.0,14.0
ISMEN,2025-08-14,65,140,<70,41.060001373291016,38.634247266802966,TARGET,3.0,6.0,TARGET,5.0,7.0,TARGET,8.0,9.0
ISMEN,2025-08-21,84,140,80-89,41.939998626708984,39.715744825709514,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,8.0
ISMEN,2025-08-28,77,140,70-79,44.52000045776367,42.12948061994166,STOP,-5.369541359483833,3.0,STOP,-5.369541359483833,3.0,STOP,-5.369541359483833,3.0
ISMEN,2025-09-04,78,140,70-79,43.560001373291016,40.44288623304979,TARGET,3.0,7.0,TARGET,5.0,8.0,TIMEOUT,1.6069718231721482,
ISMEN,2025-09-11,65,140,<70,41.5,38.347664869134796,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ISMEN,2025-09-18,73,140,70-79,44.91999816894531,41.68724447942818,TARGET,3.0,2.0,STOP,-7.196691498870189,14.0,STOP,-7.196691498870189,14.0
ISMEN,2025-09-25,79,140,70-79,44.5,41.35403891304253,STOP,-7.069575476308922,10.0,STOP,-7.069575476308922,10.0,STOP,-7.069575476308922,10.0
ISMEN,2025-10-02,76,140,70-79,44.2599983215332,41.280126548229475,STOP,-6.73265225103719,5.0,STOP,-6.73265225103719,5.0,STOP,-6.73265225103719,5.0
ISMEN,2025-10-09,58,140,<70,40.599998474121094,37.53819107208142,TARGET,3.0,9.0,TARGET,5.0,9.0,TARGET,8.0,11.0
ISMEN,2025-10-16,38,140,<70,39.720001220703125,36.89768526021358,TARGET,3.0,3.0,TARGET,5.0,4.0,TARGET,8.0,4.0
ISMEN,2025-10-23,57,140,<70,41.86000061035156,38.882098599876976,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ISMEN,2025-10-31,80,140,80-89,43.959999084472656,40.597307527296245,TARGET,3.0,1.0,STOP,-7.649435002750411,7.0,STOP,-7.649435002750411,7.0
ISMEN,2025-11-07,87,140,80-89,42.060001373291016,38.70591590150748,TIMEOUT,-1.2838823059817008,,TIMEOUT,-1.2838823059817008,,TIMEOUT,-1.2838823059817008,
ISMEN,2025-11-14,40,140,<70,39.779998779296875,36.70364617976931,TARGET,3.0,4.0,TARGET,5.0,11.0,TIMEOUT,3.6701934237609044,
ISMEN,2025-11-21,38,140,<70,40.5,37.90250863946597,TARGET,3.0,6.0,TARGET,5.0,11.0,TIMEOUT,-0.6913550106095679,
ISMEN,2025-11-28,48,140,<70,39.939998626708984,37.82089920820319,TARGET,3.0,1.0,TARGET,5.0,3.0,TIMEOUT,2.103155186455513,
ISMEN,2025-12-05,64,140,<70,41.52000045776367,39.45736313130108,STOP,-4.96781624210437,17.0,STOP,-4.96781624210437,17.0,STOP,-4.96781624210437,17.0
ISMEN,2025-12-12,79,140,70-79,41.2400016784668,39.27244356455548,TARGET,3.0,17.0,TIMEOUT,-0.14549313978894662,,TIMEOUT,-0.14549313978894662,
ISMEN,2025-12-19,53,140,<70,40.220001220703125,38.43749539775348,TARGET,3.0,10.0,TARGET,5.0,12.0,TARGET,8.0,20.0
ISMEN,2025-12-26,77,140,70-79,40.779998779296875,39.06997465539117,TARGET,3.0,6.0,TARGET,5.0,13.0,TARGET,8.0,19.0
ISMEN,2026-01-05,86,140,80-89,41.380001068115234,39.5652636021139,TARGET,3.0,8.0,TARGET,5.0,10.0,TARGET,8.0,14.0
ISMEN,2026-01-12,78,140,70-79,41.18000030517578,39.38828762628365,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,9.0
ISMEN,2026-01-19,86,140,80-89,43.08000183105469,41.22002592504078,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,8.0
ISMEN,2026-01-26,68,140,<70,45.70000076293945,43.55535257676422,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,13.0
ISMEN,2026-02-02,67,140,<70,47.540000915527344,44.97033844405128,TARGET,3.0,1.0,TARGET,5.0,8.0,TARGET,8.0,9.0
ISMEN,2026-02-09,65,140,<70,47.79999923706055,45.26043307787052,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,4.0
ISMEN,2026-02-16,70,140,70-79,52.25,49.34340280242123,TARGET,3.0,1.0,STOP,-5.562865449911519,4.0,STOP,-5.562865449911519,4.0
ISMEN,2026-02-23,73,140,70-79,51.75,48.27337500382349,STOP,-6.718115934640602,4.0,STOP,-6.718115934640602,4.0,STOP,-6.718115934640602,4.0
ISMEN,2026-03-02,69,140,<70,47.119998931884766,43.31777466552546,STOP,-8.069236741400786,5.0,STOP,-8.069236741400786,5.0,STOP,-8.069236741400786,5.0
ISMEN,2026-03-09,58,140,<70,44.060001373291016,40.39186005003541,TARGET,3.0,1.0,TARGET,5.0,8.0,STOP,-8.325331840500612,17.0
ISMEN,2026-03-16,43,140,<70,44.36000061035156,40.841860136397464,TARGET,3.0,2.0,STOP,-7.930884638295356,11.0,STOP,-7.930884638295356,11.0
ISMEN,2026-03-24,46,140,<70,44.779998779296875,41.29560630520972,STOP,-7.781135705832332,6.0,STOP,-7.781135705832332,6.0,STOP,-7.781135705832332,6.0
ISMEN,2026-03-31,65,140,<70,43.15999984741211,40.16454412499318,STOP,-6.940351559335189,2.0,STOP,-6.940351559335189,2.0,STOP,-6.940351559335189,2.0
ISMEN,2026-04-07,38,140,<70,39.7400016784668,36.83985514548222,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,3.0
ISMEN,2026-04-14,51,140,<70,44.97999954223633,41.92318573391218,STOP,-6.7959400609904295,10.0,STOP,-6.7959400609904295,10.0,STOP,-6.7959400609904295,10.0
ISMEN,2026-04-21,55,140,<70,44.0,40.93177564889083,STOP,-6.973237161611756,14.0,STOP,-6.973237161611756,14.0,STOP,-6.973237161611756,14.0
ISMEN,2026-04-29,35,140,<70,41.560001373291016,38.705243567497014,TARGET,3.0,4.0,TARGET,5.0,5.0,STOP,-6.869003155588542,13.0
ISMEN,2026-05-07,59,140,<70,42.79999923706055,40.14962280807708,STOP,-6.192468402402448,7.0,STOP,-6.192468402402448,7.0,STOP,-6.192468402402448,7.0
ISMEN,2026-05-14,60,140,<70,40.939998626708984,38.39118345090036,STOP,-6.225733417943491,3.0,STOP,-6.225733417943491,3.0,STOP,-6.225733417943491,3.0
ISMEN,2026-05-22,57,140,<70,38.15999984741211,35.6139540034777,STOP,-6.672027919588874,14.0,STOP,-6.672027919588874,14.0,STOP,-6.672027919588874,14.0
ISMEN,2026-05-29,42,140,<70,38.08000183105469,36.220838631162636,STOP,-4.882256067477083,7.0,STOP,-4.882256067477083,7.0,STOP,-4.882256067477083,7.0
ISMEN,2026-06-05,52,140,<70,37.7400016784668,35.90114882412154,STOP,-4.872423880665708,2.0,STOP,-4.872423880665708,2.0,STOP,-4.872423880665708,2.0
ISMEN,2026-06-12,46,140,<70,36.18000030517578,34.3109578997072,TARGET,3.0,1.0,TARGET,5.0,3.0,TIMEOUT,-3.648423669679694,
ISMEN,2026-06-19,34,140,<70,37.47999954223633,35.67748019547494,STOP,-4.809283267813601,11.0,STOP,-4.809283267813601,11.0,STOP,-4.809283267813601,11.0
ISMEN,2026-06-26,37,140,<70,36.599998474121094,34.88941840739389,STOP,-4.673716224159709,9.0,STOP,-4.673716224159709,9.0,STOP,-4.673716224159709,9.0
ISMEN,2026-07-03,47,140,<70,35.720001220703125,34.260200796020506,TARGET,3.0,8.0,STOP,-4.086787163480069,18.0,STOP,-4.086787163480069,18.0
KCAER,2024-08-06,30,140,<70,17.19727325439453,15.467431217639914,TARGET,3.0,5.0,TARGET,5.0,17.0,TIMEOUT,-0.8314031305884749,
KCAER,2024-08-13,54,140,<70,17.125783920288086,15.427072475318655,TARGET,3.0,2.0,TARGET,5.0,2.0,TIMEOUT,-8.163262237684744,
KCAER,2024-08-20,37,140,<70,16.990747451782227,15.460020368838622,TARGET,3.0,7.0,TARGET,5.0,7.0,STOP,-9.009180362945367,16.0
KCAER,2024-08-27,59,140,<70,16.927202224731445,15.587245161725786,TARGET,3.0,2.0,TARGET,5.0,2.0,STOP,-7.915998433857656,11.0
KCAER,2024-09-04,50,140,<70,17.05429458618164,15.7309207137695,TARGET,3.0,1.0,STOP,-7.759769046586153,5.0,STOP,-7.759769046586153,5.0
KCAER,2024-09-11,33,140,<70,15.727761268615723,14.46066615457356,TARGET,3.0,2.0,TARGET,5.0,3.0,STOP,-8.056423876236043,14.0
KCAER,2024-09-18,33,140,<70,15.425914764404297,14.057230176915443,TARGET,3.0,7.0,TARGET,5.0,7.0,STOP,-8.872631596844615,17.0
KCAER,2024-09-25,30,140,<70,15.425914764404297,14.262896718509216,TARGET,3.0,2.0,TARGET,5.0,2.0,STOP,-7.539378141637185,4.0
KCAER,2024-10-02,25,140,<70,14.178814888000488,12.854610623226831,TARGET,3.0,1.0,TARGET,5.0,3.0,TIMEOUT,5.602242196351588,
KCAER,2024-10-09,25,140,<70,14.377397537231445,13.159741542113444,TARGET,3.0,14.0,TARGET,5.0,20.0,TIMEOUT,5.193371572999737,
KCAER,2024-10-16,41,140,<70,14.623641014099121,13.409295214651667,TARGET,3.0,9.0,TARGET,5.0,16.0,TIMEOUT,2.4986371787294366,
KCAER,2024-10-23,44,140,<70,14.218531608581543,13.119611281239884,TARGET,3.0,1.0,TARGET,5.0,4.0,TARGET,8.0,11.0
KCAER,2024-10-31,44,140,<70,14.973146438598633,14.023441874301952,STOP,-6.342718734443673,3.0,STOP,-6.342718734443673,3.0,STOP,-6.342718734443673,3.0
KCAER,2024-11-07,63,140,<70,15.124069213867188,14.115393039532723,TARGET,3.0,1.0,TARGET,5.0,11.0,TARGET,8.0,14.0
KCAER,2024-11-14,80,140,80-89,14.989032745361328,13.984527831172334,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,6.0
KCAER,2024-11-21,75,140,70-79,15.505348205566406,14.491392513779275,TARGET,3.0,1.0,TARGET,5.0,3.0,TARGET,8.0,4.0
KCAER,2024-11-28,73,140,70-79,14.15999984741211,12.804733290599494,TARGET,3.0,3.0,TARGET,5.0,7.0,TARGET,8.0,7.0
KCAER,2024-12-05,44,140,<70,14.399999618530273,13.201917466265476,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,3.0
KCAER,2024-12-12,56,140,<70,15.0600004196167,13.875815197612978,STOP,-7.863115464865709,7.0,STOP,-7.863115464865709,7.0,STOP,-7.863115464865709,7.0
KCAER,2024-12-19,62,140,<70,14.720000267028809,13.65975200787754,STOP,-7.202773369006719,4.0,STOP,-7.202773369006719,4.0,STOP,-7.202773369006719,4.0
KCAER,2024-12-26,37,140,<70,13.649999618530273,12.606794210379693,TARGET,3.0,1.0,TIMEOUT,-5.274720391765228,,TIMEOUT,-5.274720391765228,
KCAER,2025-01-03,49,140,<70,14.119999885559082,13.124155701330528,STOP,-7.0527209086384754,12.0,STOP,-7.0527209086384754,12.0,STOP,-7.0527209086384754,12.0
KCAER,2025-01-10,59,140,<70,13.789999961853027,12.919552572360061,STOP,-6.312163828142609,8.0,STOP,-6.312163828142609,8.0,STOP,-6.312163828142609,8.0
KCAER,2025-01-17,46,140,<70,13.40999984741211,12.593330209167766,STOP,-6.090004828761772,6.0,STOP,-6.090004828761772,6.0,STOP,-6.090004828761772,6.0
KCAER,2025-01-24,45,140,<70,12.930000305175781,12.208176484702385,STOP,-5.582550683966,1.0,STOP,-5.582550683966,1.0,STOP,-5.582550683966,1.0
KCAER,2025-01-31,30,140,<70,12.029999732971191,11.276193715172909,STOP,-6.26605182485824,3.0,STOP,-6.26605182485824,3.0,STOP,-6.26605182485824,3.0
KCAER,2025-02-07,47,140,<70,11.630000114440918,10.882443539052577,STOP,-6.427829475771915,7.0,STOP,-6.427829475771915,7.0,STOP,-6.427829475771915,7.0
KCAER,2025-02-14,45,140,<70,10.989999771118164,10.319246648133086,STOP,-6.103304248902934,5.0,STOP,-6.103304248902934,5.0,STOP,-6.103304248902934,5.0
KCAER,2025-02-21,35,140,<70,10.279999732971191,9.619706424050687,TARGET,3.0,9.0,TARGET,5.0,10.0,TARGET,8.0,12.0
KCAER,2025-02-28,47,140,<70,10.119999885559082,9.521317569451602,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,5.0
KCAER,2025-03-07,58,140,<70,10.899999618530273,10.271181822152103,TARGET,3.0,4.0,TARGET,5.0,5.0,TARGET,8.0,6.0
KCAER,2025-03-14,58,140,<70,11.6899995803833,11.011711813422723,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
KCAER,2025-03-21,50,140,<70,11.039999961853027,9.888438374044894,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
KCAER,2025-03-28,62,140,<70,12.539999961853027,11.23295260353851,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,16.0
KCAER,2025-04-08,59,140,<70,12.079999923706055,10.81488005676829,TARGET,3.0,2.0,TARGET,5.0,8.0,TARGET,8.0,9.0
KCAER,2025-04-15,36,140,<70,12.020000457763672,10.871747391901424,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,4.0
KCAER,2025-04-22,64,140,<70,12.920000076293945,11.764213395949426,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
KCAER,2025-04-30,60,140,<70,12.300000190734863,10.968793783966847,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,3.0
KCAER,2025-05-08,55,140,<70,13.09000015258789,11.832146305664518,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
KCAER,2025-05-15,66,140,<70,14.59000015258789,13.3359926198033,STOP,-8.594979572787478,6.0,STOP,-8.594979572787478,6.0,STOP,-8.594979572787478,6.0
KCAER,2025-05-23,47,140,<70,13.720000267028809,12.502262133987221,STOP,-8.875642196363453,16.0,STOP,-8.875642196363453,16.0,STOP,-8.875642196363453,16.0
KCAER,2025-05-30,65,140,<70,13.350000381469727,12.207987663198907,TARGET,3.0,5.0,TARGET,5.0,7.0,TIMEOUT,3.220968833066995,
KCAER,2025-06-10,80,140,80-89,13.59000015258789,12.563484895181444,TARGET,3.0,2.0,STOP,-7.553460234589997,6.0,STOP,-7.553460234589997,6.0
KCAER,2025-06-17,50,140,<70,12.84000015258789,11.791086454876382,TARGET,3.0,3.0,TARGET,5.0,5.0,TARGET,8.0,10.0
KCAER,2025-06-24,53,140,<70,13.289999961853027,12.203935684922536,TARGET,3.0,4.0,TARGET,5.0,5.0,TARGET,8.0,19.0
KCAER,2025-07-01,68,140,<70,13.779999732971191,12.806336767165963,TARGET,3.0,14.0,TARGET,5.0,14.0,TARGET,8.0,18.0
KCAER,2025-07-08,68,140,<70,13.329999923706055,12.417384892987549,TARGET,3.0,7.0,TARGET,5.0,8.0,TARGET,8.0,9.0
